"campaign","date","roundNum","round","spp","ID","leafAge","treatment","Obs","HHMMSS","FTime","Photo","Cond","Ci","Trmmol","VpdL","Area","Tleaf","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","DateTime","Time","rep","CiCa","Dmmol","gc","CAPindex","MESindex","fround","gc_CAP","gc_MES","qfitCAP","qfitMES"
"Aug-15","06/08/2015",2,"2","BET",8041,"mature","control",28,"11:34:49",1220.9,6.63,0.061,213,1.19,1.94,2,29.18,400.16,397.32,20.49,20.95,58.42,59.75,500,1500,2015-08-06 11:34:49,11.5666666666667,"2_BET_control_mature",0.536091815161583,19.0944881889764,0.038125,0.00427915019380917,0.0247395484296312,"2",0.0568668706793094,0.055371082929392,"yes","yes"
"Aug-15","06/08/2015",2,"2","BET",5124,"mature","control",48,"11:52:11",2262.9,7.19,0.0794,241,1.53,1.91,2,29.32,400.1,396.98,20.93,21.53,59.55,61.25,500,1500,2015-08-06 11:52:11,11.8666666666667,"2_BET_control_mature",0.607083480276084,18.7992125984252,0.049625,0.00468137812667973,0.0259771770678208,"2",0.0620974106690905,0.0594870016234068,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",7021,"mature","control",160,"13:40:22",8754.33,6.39,0.058,209,1.27,2.16,2,30.36,399.79,397.04,21.07,21.57,55.05,56.35,500,1499,2015-08-06 13:40:22,13.6666666666667,"3_BET_control_mature",0.526395325408019,21.259842519685,0.03625,0.00391166759437738,0.0230266610890177,"3",0.0528862527952894,0.0496746205105156,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",8041,"mature","control",181,"13:55:32",9664.8,3.86,0.0352,211,0.81,2.27,2,30.54,399.75,398.07,20.61,20.93,54.06,54.89,500,1498,2015-08-06 13:55:32,13.9166666666667,"3_BET_control_mature",0.530057527570528,22.3425196850394,0.022,0.00229827279675385,0.0174324231641302,"3",0.0311463555841237,0.0310701476150817,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",5124,"mature","control",201,"14:08:06",10417.6,1.62,0.0156,220,0.39,2.47,2,31.19,399.53,398.82,20.46,20.62,54.4,54.81,500,1499,2015-08-06 14:08:06,14.1333333333333,"3_BET_control_mature",0.551627300536583,24.3110236220472,0.00975,0.000922737152939337,0.0108150417672788,"3",0.0124129236996992,0.0090630584477138,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",7021,"mature","control",308,"15:21:33",14824.9,-0.69,0.0355,413,0.96,2.67,2,31.97,400.19,400.3,20.36,20.74,50.26,51.19,500,1500,2015-08-06 15:21:33,15.35,"4_BET_control_mature",1.03172620534599,26.2795275590551,0.0221875,-0.000376446732299417,NA,"4",-0.00579681884167462,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",8041,"mature","control",328,"15:36:28",15719.9,0.02,0.0184,380,0.53,2.82,2,32.48,399.75,399.66,20.38,20.59,50.94,51.46,500,1500,2015-08-06 15:36:28,15.6,"4_BET_control_mature",0.950808186958915,27.755905511811,0.0115,1.06363734961317e-05,0.00112330566257816,"4",-0.000316025596513476,-0.0231682560030789,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",5124,"mature","control",353,"15:56:00",16892.2,-0.22,0.0147,405,0.42,2.82,2,32.4,399.74,399.76,20.21,20.37,50.22,50.63,500,1500,2015-08-06 15:56:00,15.9333333333333,"4_BET_control_mature",1.01310786471883,27.755905511811,0.0091875,-0.000116967336235814,NA,"4",-0.00214041976586053,NA,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",2012,"mature","control",95,"09:39:52",6845.3,11.54,0.1526,266,1.75,1.15,2,24.07,399.87,394.98,17.61,18.29,65.99,68.56,500,1498,2015-08-06 09:39:52,9.65,"1_EUC_control_mature",0.673451820345334,11.3188976377953,0.095375,0.00973817107756583,0.0425331625153477,"1",0.0775203713536482,0.074284172598031,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",7112,"mature","control",116,"10:04:05",8297.25,4.06,0.0315,185,0.41,1.3,2,24.67,399.87,398.18,17.75,17.91,67.41,68.02,500,1500,2015-08-06 10:04:05,10.0666666666667,"1_EUC_control_mature",0.464613993671204,12.7952755905512,0.0196875,0.00319335447659174,0.023621156798933,"1",0.031562353435166,0.0364891811214642,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",7043,"mature","control",136,"10:25:40",9593.63,5.65,0.054,223,0.7,1.3,2,24.77,399.94,397.57,17.79,18.07,64.89,65.89,500,1500,2015-08-06 10:25:40,10.4166666666667,"1_EUC_control_mature",0.56090751314234,12.7952755905512,0.03375,0.00445159385340514,0.0278891555546277,"1",0.0407959637775589,0.0450186295053271,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",7043,"mature","control",138,"10:26:23",9617,5.84,0.0531,214,0.69,1.3,2,24.76,399.85,397.41,17.81,18.08,65.45,66.45,500,1500,2015-08-06 10:26:23,10.4333333333333,"1_EUC_control_mature",0.53848670139151,12.7952755905512,0.0331875,0.00460336928022343,0.028360605915905,"1",0.0419097702412699,0.0459608068001783,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",2012,"mature","control",85,"12:23:07",4119.42,8.68,0.0754,202,1.36,1.79,2,28.51,399.92,396.24,20.33,20.87,57.06,58.56,500,1498,2015-08-06 12:23:07,12.3833333333333,"2_EUC_control_mature",0.509792045225116,17.6181102362205,0.047125,0.00585009516958068,0.0295142426536615,"2",0.0546879649019261,0.0482663100516243,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",7112,"mature","control",106,"12:44:02",5373.6,1.71,0.0189,243,0.41,2.12,2,29.99,399.98,399.23,20.95,21.11,57.34,57.78,500,1499,2015-08-06 12:44:02,12.7333333333333,"2_EUC_control_mature",0.608671693009042,20.8661417322835,0.0118125,0.00105012226047331,0.0119866935620316,"2",0.0168747734504673,0.0132381074137474,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",7043,"mature","control",126,"13:08:41",6853.9,0.97,0.0136,273,0.3,2.19,2,30.19,400.29,399.86,20.77,20.89,55.91,56.23,500,1498,2015-08-06 13:08:41,13.1333333333333,"2_EUC_control_mature",0.682738958635522,21.5551181102362,0.0085,0.000585052068396913,0.00887461796288509,"2",0.0130447736549181,0.0070187316104669,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",2012,"mature","control",234,"14:31:59",11851.2,2.14,0.036,291,0.83,2.26,2,30.5,400.26,398.62,20.37,20.91,54.07,55.5,300,1499,2015-08-06 14:31:59,14.5166666666667,"3b_EUC_control_mature",0.730018564045959,22.244094488189,0.0225,0.0012750142229875,0.0129985180200296,"3",0.01893722618677,0.0152602037127468,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",7112,"mature","control",254,"14:45:05",12636.9,-0.32,0.0142,420,0.36,2.51,2,31.34,400.2,400.31,20.43,20.67,54.04,54.67,300,1500,2015-08-06 14:45:05,14.75,"3b_EUC_control_mature",1.04918688016787,24.7047244094488,0.008875,-0.000180057428290745,NA,"3",0.00655563418986711,NA,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",7043,"mature","control",274,"15:00:48",13580.1,0.75,0.0179,318,0.44,2.42,2,30.92,400.18,399.81,20.29,20.46,53.5,53.95,500,1498,2015-08-06 15:00:48,15,"3b_EUC_control_mature",0.795377804457117,23.8188976377953,0.0111875,0.000430387088097671,0.00742402133069637,"3",0.011847243701121,0.00411976424700403,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",2012,"mature","control",384,"16:20:58",18390.2,-1.03,0.0206,461,0.59,2.81,2,32.37,399.86,400.39,19.97,20.36,49.69,50.65,300,1499,2015-08-06 16:20:58,16.3333333333333,"4b_EUC_control_mature",1.15137740702815,27.6574803149606,0.012875,-0.00054762697507497,NA,"4",0.00318799674768155,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",7112,"mature","control",399,"16:31:47",19039.9,-1.74,0.0188,528,0.55,2.88,2,32.58,399.85,400.86,19.88,20.24,49.52,50.42,300,1501,2015-08-06 16:31:47,16.5166666666667,"4b_EUC_control_mature",1.31716808860949,28.3464566929134,0.01175,-0.000912606189209893,NA,"4",-0.000163712084353744,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",7043,"mature","control",419,"16:48:04",20015.3,1.7,0.0263,279,0.76,2.85,2,32.46,399.76,398.42,19.82,20.32,49.5,50.75,300,1501,2015-08-06 16:48:04,16.8,"4b_EUC_control_mature",0.700266050901059,28.0511811023622,0.0164375,0.000902456153192271,0.0103196573140659,"4",0.0163021405936825,0.00990659293940988,"yes","yes"
"Aug-15","21/08/2015",1,"1","MOL",2053,"mature","control",20,"08:37:11",2029.4,3.8,0.2156,361,2.84,1.35,2,22.6,399.74,397.77,12.68,13.8,52.9,57.57,500,1499,2015-08-21 08:37:11,8.61666666666667,"1_MOL_control_mature",0.907559645020992,13.2874015748031,0.13475,0.0029363697857719,0.0224380631967225,"1",0.0564530332053397,0.0695848156816068,"no","no"
"Aug-15","21/08/2015",1,"1","MOL",1032,"mature","control",47,"09:06:47",3805.33,1.5,0.0232,288,0.32,1.39,2,23.6,399.58,398.93,14.92,15.04,62.3,62.83,500,1500,2015-08-21 09:06:47,9.1,"1_MOL_control_mature",0.721931165868699,13.6811023622047,0.0145,0.00113857379316524,0.0138704428494352,"1",0.046292317009446,0.0486984598095724,"no","no"
"Aug-15","21/08/2015",1,"1","MOL",8031,"mature","control",68,"09:32:24",5342,3.43,0.0457,270,0.65,1.42,2,24.54,399.78,398.31,16.19,16.44,66.8,67.85,500,1500,2015-08-21 09:32:24,9.53333333333333,"1_MOL_control_mature",0.677863975295624,13.9763779527559,0.0285625,0.00258038140927868,0.0207698472091304,"1",0.0546697621064799,0.065517997664945,"no","no"
"Aug-15","21/08/2015",2,"2","MOL",2053,"mature","control",104,"10:20:24",8223.1,3.96,0.148,344,2.63,1.79,2,27.32,400.12,398.12,17.16,18.19,51.16,54.24,500,1499,2015-08-21 10:20:24,10.3333333333333,"2_MOL_control_mature",0.864061087109414,17.6181102362205,0.0925,0.00265481805239937,0.0198823428728893,"2",0.0563182129401298,0.0633544177380433,"no","no"
"Aug-15","21/08/2015",2,"2","MOL",1032,"mature","control",124,"10:43:29",9608.2,3.49,0.0365,234,0.77,2.11,2,28.78,399.63,398.11,18.01,18.31,53.93,54.84,500,1499,2015-08-21 10:43:29,10.7166666666667,"2_MOL_control_mature",0.587777247494411,20.7677165354331,0.0228125,0.00215507561129392,0.0171919079781804,"2",0.0539761871404755,0.0567956092960676,"no","no"
"Aug-15","21/08/2015",2,"2","MOL",8031,"mature","control",144,"11:05:55",10954.4,2.7,0.0342,260,0.8,2.32,2,30,399.71,398.5,18.76,19.07,55.38,56.31,500,1500,2015-08-21 11:05:55,11.0833333333333,"2_MOL_control_mature",0.652446675031368,22.8346456692913,0.021375,0.00158826043340729,0.0144129306811383,"2",0.0505881594706666,0.050020950005206,"no","no"
"Aug-15","21/08/2015",3,"3","MOL",2053,"mature","control",179,"11:42:51",13169.2,1.24,0.2818,381,4.68,1.69,2,28.41,400.27,399.02,19.7,21.53,52.31,57.18,500,1501,2015-08-21 11:42:51,11.7,"3_MOL_control_mature",0.954839356423237,16.6338582677165,0.176125,0.000853386823676574,0.0114357519346064,"3",0.0449795384151154,0.042763110339795,"no","no"
"Aug-15","21/08/2015",3,"3","MOL",1032,"mature","control",199,"12:04:27",14466.4,2.75,0.0489,295,1.12,2.27,2,30.42,400.03,398.75,20.13,20.57,53.32,54.48,500,1500,2015-08-21 12:04:27,12.0666666666667,"3_MOL_control_mature",0.739811912225705,22.3425196850394,0.0305625,0.00163424295416261,0.0146999305180016,"3",0.0508171076173213,0.0507206052752764,"no","no"
"Aug-15","21/08/2015",3,"3","MOL",8031,"mature","control",219,"12:37:16",16435.1,1.96,0.0232,250,0.61,2.58,2,31.5,400.03,399.14,20.05,20.29,52.31,52.93,500,1500,2015-08-21 12:37:16,12.6166666666667,"3_MOL_control_mature",0.626346645287368,25.3937007874016,0.0145,0.00109135882032018,0.0116343544431838,"3",0.047484213009275,0.0432472684260646,"no","no"
"Aug-15","21/08/2015",4,"4","MOL",2053,"mature","control",256,"13:15:13",18711.25,2.57,0.1185,347,3.16,2.66,2,32,399.66,398.13,19.51,20.75,46.47,49.41,500,1500,2015-08-21 13:15:13,13.25,"4_MOL_control_mature",0.871574611307864,26.1811023622047,0.0740625,0.00141333845594229,0.0131391150203475,"4",0.0498733230138563,0.04691561081787,"no","no"
"Aug-15","21/08/2015",4,"4","MOL",1032,"mature","control",279,"13:35:21",19919.25,3.38,0.0446,261,1.35,2.99,2,32.88,400.28,398.72,19.45,19.98,46.51,47.78,500,1502,2015-08-21 13:35:21,13.5833333333333,"4_MOL_control_mature",0.654594703049759,29.4291338582677,0.027875,0.0017503083374059,0.014200476560852,"4",0.0528244050110537,0.0495030241187974,"no","no"
"Aug-15","21/08/2015",4,"4","MOL",8031,"mature","control",302,"13:53:46",21025.17,2.18,0.0207,213,0.68,3.2,2,33.53,399.53,398.55,19.4,19.66,45.88,46.5,500,1498,2015-08-21 13:53:46,13.8833333333333,"4_MOL_control_mature",0.53443733534061,31.496062992126,0.0129375,0.0010917480243122,0.0110264864575043,"4",0.0481124517090158,0.0417653928809913,"no","no"
"Aug-15","21/08/2015",5,"5","MOL",2053,"mature","control",343,"14:34:17",23456.25,1.53,0.0795,349,2.45,3.05,2,33.25,399.8,398.13,18.76,20.36,39.84,43.24,300,1500,2015-08-21 14:34:17,14.5666666666667,"5_MOL_control_mature",0.876598096099264,30.0196850393701,0.0496875,0.000785769888327102,0.00946751859684509,"5",0.0456663087278591,0.0379649026385515,"no","no"
"Aug-15","21/08/2015",5,"5","MOL",1032,"mature","control",365,"14:52:34",24553.3,3.92,0.0414,228,1.42,3.38,2,34.02,399.8,396.82,18.47,19.4,39.44,41.42,300,1501,2015-08-21 14:52:34,14.8666666666667,"5_MOL_control_mature",0.574567814122272,33.2677165354331,0.025875,0.00191948817008248,0.0144220494567306,"5",0.0547456956075484,0.0500431799809073,"no","no"
"Aug-15","21/08/2015",5,"5","MOL",8031,"mature","control",389,"15:06:09",25368.33,7.66,0.0898,240,2.93,3.23,2,33.91,399.97,394.1,18.61,20.52,38.79,42.78,300,1498,2015-08-21 15:06:09,15.1,"5_MOL_control_mature",0.608982491753362,31.7913385826772,0.056125,0.00386664592250441,0.0207028438911425,"5",0.069449284905568,0.0653546553263053,"no","no"
"Aug-15","20/08/2015",1,"1","PIN",2034,"mature","control",84,"09:14:12",6868.25,9.41,0.0847,212,1,1.19,2,23.67,400.3,396.37,16.69,17.08,65.85,67.4,500,1498,2015-08-20 09:14:12,9.23333333333333,"1_PIN_control_mature",0.534853798218836,11.7125984251969,0.0529375,0.00777546152824013,0.0376825065887781,"1",0.0656350030462495,0.0608628031372353,"yes","yes"
"Aug-15","20/08/2015",1,"1","PIN",4071,"mature","control",95,"09:22:53",7413.25,9.01,0.1145,264,1.07,0.94,2,22.53,400.18,396.41,17.21,17.62,68.97,70.64,500,1500,2015-08-20 09:22:53,9.36666666666667,"1_PIN_control_mature",0.665977144875255,9.25196850393701,0.0715625,0.00837571276966749,0.0414851208949291,"1",0.0669339588559464,0.0669207312865682,"yes","yes"
"Aug-15","20/08/2015",2,"2","PIN",2034,"mature","control",268,"10:32:30",11566.25,6.18,0.0708,252,0.75,1.06,2,23.71,400.25,397.66,18.12,18.41,68.23,69.33,500,1500,2015-08-20 10:32:30,10.5333333333333,"2_PIN_control_mature",0.633707187044209,10.4330708661417,0.04425,0.00539093580324691,0.032297510598669,"2",0.0467721963205989,0.0522839896773063,"yes","yes"
"Aug-15","20/08/2015",2,"2","PIN",4071,"mature","control",298,"10:48:43",12538.25,5.96,0.0789,270,0.84,1.07,2,23.94,400.3,397.79,18.47,18.8,69.16,70.39,500,1500,2015-08-20 10:48:43,10.8,"2_PIN_control_mature",0.678750094270846,10.5314960629921,0.0493125,0.00517277918847233,0.0315630861878039,"2",0.0452619188971645,0.051113981374087,"yes","yes"
"Aug-15","20/08/2015",3,"3","PIN",2034,"mature","control",436,"12:10:20",17435.25,6.32,0.0522,196,0.75,1.44,2,26.42,400.03,397.38,19.45,19.75,63.36,64.32,500,1500,2015-08-20 12:10:20,12.1666666666667,"3_PIN_control_mature",0.493230660828426,14.1732283464567,0.032625,0.00473377066647954,0.028033441687978,"3",0.0445170382531231,0.0454909202242759,"yes","yes"
"Aug-15","20/08/2015",3,"3","PIN",4071,"mature","control",461,"12:24:52",18333.3,6.81,0.0746,243,1.08,1.45,2,26.3,400.31,397.42,19.02,19.44,61.96,63.34,500,1501,2015-08-20 12:24:52,12.4,"3_PIN_control_mature",0.611443812591213,14.2716535433071,0.046625,0.00508259505788272,0.0289977425676593,"3",0.0473104824544603,0.0470271437203057,"yes","yes"
"Aug-15","20/08/2015",3,"3","PIN",2104,"mature","control",487,"12:37:19",19076.26,1.14,0.0064,104,0.1,1.6,2,26.96,400.39,399.92,19.32,19.36,62.04,62.16,500,1501,2015-08-20 12:37:19,12.6166666666667,"3_PIN_control_mature",0.26005201040208,15.748031496063,0.004,0.000804297539654715,0.0112549043914936,"3",0.0139600907107786,0.0187611061517337,"yes","yes"
"Aug-15","20/08/2015",4,"4","PIN",2034,"mature","control",566,"13:50:36",23476.5,2.54,0.0432,292,0.9,2.06,2,28.87,399.36,398.2,18.55,18.91,55.24,56.29,500,1501,2015-08-20 13:50:36,13.8333333333333,"4_PIN_control_mature",0.733299849321949,20.2755905511811,0.027,0.00158696899472394,0.0148416044039205,"4",0.0210866029868826,0.0244750621880708,"yes","yes"
"Aug-15","20/08/2015",4,"4","PIN",4071,"mature","control",590,"14:20:15",25255.3,6.44,0.0723,243,1.49,2.07,2,28.8,399.63,396.81,18.11,18.7,53.19,54.91,500,1500,2015-08-20 14:20:15,14.3333333333333,"4_PIN_control_mature",0.612383760489907,20.3740157480315,0.0451875,0.00402968114807357,0.0236214303037965,"4",0.0420307719533699,0.0384621642665191,"yes","yes"
"Aug-15","20/08/2015",4,"4","PIN",2104,"mature","control",600,"14:36:21",26221.6,-0.2,0.0072,429,0.17,2.34,2,29.71,399.75,399.84,18,18.11,52.06,52.38,300,1501,2015-08-20 14:36:21,14.6,"4_PIN_control_mature",1.07292917166867,23.0314960629921,0.0045,-0.000116705475550788,NA,"4",0.00647515350323013,NA,"yes","yes"
"Aug-15","20/08/2015",5,"5","PIN",2034,"mature","control",660,"15:34:24",29704.2,1.01,0.0341,337,0.86,2.51,2,30.06,400.41,399.5,16.72,17.29,44.76,46.27,300,1500,2015-08-20 15:34:24,15.5666666666667,"5_PIN_control_mature",0.843554443053817,24.7047244094488,0.0213125,0.000569596596007666,0.00846308490486988,"5",0.0126481353556632,0.014313470789789,"yes","yes"
"Aug-15","20/08/2015",5,"5","PIN",4071,"mature","control",683,"15:58:38",31159.2,7.19,0.1026,270,2.28,2.22,2,29.14,400.25,394.86,16.42,17.91,43.58,47.54,300,1500,2015-08-20 15:58:38,15.9666666666667,"5_PIN_control_mature",0.683786658562529,21.8503937007874,0.064125,0.00436838490603571,0.0241677177892613,"5",0.0456343858691109,0.0393324524602158,"yes","yes"
"Aug-15","20/08/2015",5,"5","PIN",2104,"mature","control",704,"16:19:34",32415,0.41,0.0065,285,0.18,2.71,2,30.44,400.21,399.89,16.12,16.24,42.89,43.2,300,1501,2015-08-20 16:19:34,16.3166666666667,"5_PIN_control_mature",0.712695991397634,26.6732283464567,0.0040625,0.000222283676349354,0.00518650616456585,"5",0.00955726860383744,0.00909356758995982,"yes","yes"
"Aug-15","20/08/2015",6,"6","PIN",2034,"mature","control",770,"17:12:17",35577,3.73,0.0383,227,1.04,2.7,2,30.35,399.81,397.05,15.47,16.15,41.5,43.33,300,1501,2015-08-20 17:12:17,17.2,"6_PIN_control_mature",0.571716408512782,26.5748031496063,0.0239375,0.00204222059406344,0.0157352562671909,"6",0.0263138018723027,0.0258987350463601,"yes","yes"
"Aug-15","20/08/2015",6,"6","PIN",4071,"mature","control",792,"17:23:41",36261.1,4.95,0.0633,257,1.65,2.59,2,30.02,399.91,396.18,15.31,16.39,41.03,43.92,300,1501,2015-08-20 17:23:41,17.3833333333333,"6_PIN_control_mature",0.648695037609168,25.492125984252,0.0395625,0.00277395083952261,0.0185305314408798,"6",0.0327575213381471,0.0303518756481904,"yes","yes"
"Aug-15","20/08/2015",6,"6","PIN",2104,"mature","control",808,"17:36:53",37054.2,0.21,0.0071,335,0.21,2.9,2,30.8,399.81,399.62,15.13,15.27,40.8,41.17,300,1500,2015-08-20 17:36:53,17.6,"6_PIN_control_mature",0.838296381562484,28.5433070866142,0.0044375,0.000110143052643546,0.00358957052674131,"6",0.00854316996924539,0.0065494964393828,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",3021,"mature","control",27,"08:36:55",4676.25,4.01,0.0226,108,0.26,1.14,2,21.98,399.82,398.18,14.79,14.89,64.21,64.66,500,1498,2015-08-05 08:36:55,8.6,"1_PTE_control_mature",0.27123411522427,11.2204724409449,0.014125,0.00336809799914557,0.0250685712433043,"1",0.0468061962247415,0.0604757977837518,"no","no"
"Aug-15","05/08/2015",1,"1","PTE",7032,"mature","control",75,"09:55:33",9394.25,7.65,0.145,306,1.43,0.99,2,23.3,400.08,396.8,18.02,18.58,62.75,64.7,500,1499,2015-08-05 09:55:33,9.91666666666667,"1_PTE_control_mature",0.77116935483871,9.74409448818898,0.090625,0.00692191230931972,0.0372278267008621,"1",0.0691304721378859,0.0845719838331166,"no","no"
"Aug-15","05/08/2015",1,"1","PTE",4041,"mature","control",116,"11:06:29",13649.25,2.55,0.0392,285,0.63,1.57,2,27.21,399.61,398.5,20.03,20.27,63.35,64.13,500,1500,2015-08-05 11:06:29,11.1,"1_PTE_control_mature",0.715181932245922,15.4527559055118,0.0245,0.00182344345107276,0.0170268642003743,"1",0.0374765973429885,0.0445394216020601,"no","no"
"Aug-15","05/08/2015",2,"2","PTE",3021,"mature","control",220,"13:55:38",23799,1.66,0.0262,282,0.76,2.82,2,32.94,400.11,399.33,21.7,21.99,49.65,50.33,500,1499,2015-08-05 13:55:38,13.9166666666667,"2_PTE_control_mature",0.706182856284276,27.755905511811,0.016375,0.000883636012546586,0.010238536012347,"2",0.0317907686989065,0.0310868858317732,"no","no"
"Aug-15","05/08/2015",2,"2","PTE",7032,"mature","control",260,"14:36:40",26260.6,3.53,0.0746,307,1.92,2.53,2,32.3,400.02,398.3,22.33,23.08,50.13,51.81,500,1500,2015-08-05 14:36:40,14.6,"2_PTE_control_mature",0.770775797137836,24.9015748031496,0.046625,0.00198957637722583,0.0157856915776021,"2",0.0407978615428164,0.0420797704711097,"no","no"
"Aug-15","05/08/2015",2,"2","PTE",9023,"mature","control",280,"14:59:38",27638.2,14.88,0.1002,142,2.72,2.67,2,32.94,400.03,393.65,22.35,23.41,50.16,52.55,500,1799,2015-08-05 14:59:38,14.9833333333333,"2_PTE_control_mature",0.36072653372285,26.2795275590551,0.062625,0.00827200496243123,0.0317571129332702,"2",0.094487115055591,0.0737305850955994,"no","no"
"Aug-15","05/08/2015",2,"2","PTE",4041,"mature","control",300,"15:26:40",29261.2,10.07,0.1542,275,3.94,2.53,2,32.8,399.69,395.04,22.95,24.48,51.63,55.09,500,1801,2015-08-05 15:26:40,15.4333333333333,"2_PTE_control_mature",0.696132037262049,24.9015748031496,0.096375,0.00572816802028767,0.0267849709404453,"2",0.072077144530909,0.0638772138146713,"no","no"
"Aug-15","05/08/2015",3,"3","PTE",3021,"mature","control",353,"16:22:48",32629.3,4.72,0.0974,300,3.42,3.44,2,35.68,400.55,398.12,22.71,24.04,42.92,45.44,500,1799,2015-08-05 16:22:48,16.3666666666667,"3_PTE_control_mature",0.753541645734954,33.8582677165354,0.060875,0.00228259503901,0.0156580710553357,"3",0.0451408750351396,0.0418268628930938,"no","no"
"Aug-15","05/08/2015",3,"3","PTE",4041,"mature","control",423,"17:35:53",37014.3,5.96,0.1224,300,4.11,3.3,2,34.86,400.37,397.34,21.23,22.84,41.26,44.38,500,1499,2015-08-05 17:35:53,17.5833333333333,"3_PTE_control_mature",0.75502088891126,32.4803149606299,0.0765,0.00294923690745789,0.0179841443906106,"3",0.0509179693823528,0.0464364786748242,"no","no"
"Aug-15","20/08/2015",1,"1","QUE",7074,"mature","control",16,"08:26:44",4045,3.58,0.0307,205,0.43,1.4,2,22.69,400.17,398.67,13.22,13.39,55.65,56.36,501,1500,2015-08-20 08:26:44,8.43333333333333,"1_QUE_control_mature",0.514209747410139,13.7795275590551,0.0191875,0.00270965170005696,0.0213593563687148,"1",0.0271405351446965,0.038058339253682,"yes","yes"
"Aug-15","20/08/2015",1,"1","QUE",6051,"mature","control",27,"08:35:17",4558.25,6.1,0.0752,260,0.98,1.32,2,22.72,399.59,397,13.86,14.24,58.43,60.06,501,1499,2015-08-20 08:35:17,8.58333333333333,"1_QUE_control_mature",0.654911838790932,12.992125984252,0.047,0.0047772708490788,0.028781265455245,"1",0.0522619584642245,0.0603162664252692,"yes","yes"
"Aug-15","20/08/2015",1,"1","QUE",2061,"mature","control",39,"08:42:44",5005.25,10.55,0.1698,288,1.94,1.16,2,22.46,399.57,395.04,14.57,15.34,60.85,64.03,501,1500,2015-08-20 08:42:44,8.7,"1_QUE_control_mature",0.729040097205346,11.4173228346457,0.106125,0.00886278070217903,0.040488710000067,"1",0.100478204299534,0.0954262960693902,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",7074,"mature","control",144,"09:52:19",9154.33,8.68,0.0831,222,0.95,1.15,2,24.37,399.78,396.16,18.32,18.69,70.73,72.17,500,1499,2015-08-20 09:52:19,9.86666666666667,"2_QUE_control_mature",0.560379644588045,11.3188976377953,0.0519375,0.00730026835556416,0.0368263255479696,"2",0.081519221593599,0.0844429917121488,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",6051,"mature","control",156,"09:59:41",9601.3,2.73,0.0192,165,0.24,1.23,2,24.65,400.28,399.15,18.33,18.42,71.19,71.55,500,1498,2015-08-20 09:59:41,9.98333333333333,"2_QUE_control_mature",0.413378429161969,12.1062992125984,0.012,0.00220150283940327,0.0198859701310606,"2",0.0203279897004727,0.033639729002467,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",2061,"mature","control",172,"10:06:50",10026.25,10.77,0.1745,290,1.88,1.09,2,24.18,400.34,395.74,18.21,18.95,70.52,73.36,500,1500,2015-08-20 10:06:50,10.1,"2_QUE_control_mature",0.73280436650326,10.7283464566929,0.1090625,0.00931508679885375,0.0421599671873417,"2",0.10497102442427,0.100438311216122,"yes","yes"
"Aug-15","20/08/2015",3,"3","QUE",7074,"mature","control",363,"11:31:09",15084.17,12.6,0.2135,291,2.85,1.36,2,26.27,400.01,394.53,19.15,20.27,64.84,68.63,500,1501,2015-08-20 11:31:09,11.5166666666667,"3_QUE_control_mature",0.73758649532355,13.3858267716535,0.1334375,0.00978986719367791,0.0408947077349526,"3",0.114402268412579,0.0966438625889417,"yes","yes"
"Aug-15","20/08/2015",3,"3","QUE",6051,"mature","control",376,"11:38:28",15549.25,4.1,0.0394,223,0.64,1.63,2,27.23,399.86,398.13,19.33,19.58,65.3,66.15,500,1499,2015-08-20 11:38:28,11.6333333333333,"3_QUE_control_mature",0.560118554241077,16.0433070866142,0.024625,0.00288034112653534,0.0212001286939254,"3",0.0301017360994269,0.037580823570339,"yes","yes"
